magnitudes	NC2
NODE_A1548_length_678_cov_49.039933_NC2	1027
NODE_A1551_length_678_cov_34.577371_NC2	572
NODE_A1554_length_677_cov_151.980000_NC2	2953
NODE_A1555_length_677_cov_110.968333_NC2	1797
NODE_A1556_length_677_cov_106.871667_NC2	1758
NODE_A1558_length_677_cov_50.136667_NC2	982
NODE_A1559_length_677_cov_37.626667_NC2	606
NODE_A1560_length_677_cov_34.280000_NC2	834
NODE_A1561_length_677_cov_23.963333_NC2	459
NODE_A1563_length_676_cov_126.676127_NC2	2157
NODE_A1564_length_676_cov_45.554257_NC2	669
NODE_A1571_length_675_cov_72.081940_NC2	1095
NODE_A1572_length_675_cov_64.946488_NC2	1018
NODE_A1573_length_675_cov_51.132107_NC2	1092
NODE_A1574_length_675_cov_45.158863_NC2	804
NODE_A1575_length_675_cov_38.264214_NC2	591
NODE_A1577_length_674_cov_46.790620_NC2	711
NODE_A1578_length_674_cov_46.579564_NC2	877
NODE_A1579_length_674_cov_28.368509_NC2	901
NODE_A1580_length_674_cov_26.546064_NC2	493
NODE_A1584_length_673_cov_66.614094_NC2	967
NODE_A1585_length_673_cov_60.307047_NC2	1069
NODE_A1586_length_673_cov_50.687919_NC2	724
NODE_A1587_length_673_cov_41.427852_NC2	660
NODE_A1588_length_673_cov_37.343960_NC2	535
NODE_A1589_length_673_cov_32.832215_NC2	448
NODE_A1590_length_672_cov_47.400000_NC2	695
NODE_A1593_length_671_cov_21.202020_NC2	816
NODE_A1596_length_670_cov_46.539629_NC2	884
NODE_A1597_length_670_cov_26.362563_NC2	614
NODE_A1600_length_669_cov_47.160473_NC2	640
NODE_A1602_length_669_cov_24.956081_NC2	515
NODE_A1605_length_668_cov_38.978003_NC2	837
NODE_A1606_length_668_cov_36.343486_NC2	540
NODE_A1607_length_668_cov_35.785110_NC2	1014
NODE_A1611_length_667_cov_58.159322_NC2	845
NODE_A1612_length_667_cov_44.101695_NC2	970
NODE_A1613_length_667_cov_31.966102_NC2	792
NODE_A1614_length_667_cov_28.686441_NC2	505
NODE_A1618_length_666_cov_125.203735_NC2	1833
NODE_A1619_length_666_cov_61.044143_NC2	905
NODE_A1622_length_665_cov_51.374150_NC2	1175
NODE_A1623_length_665_cov_32.719388_NC2	838
NODE_B891_length_665_cov_13.909864_NC2	2965
NODE_B894_length_665_cov_9.329932_NC2	1668
NODE_A1628_length_664_cov_97.659284_NC2	1856
NODE_A1629_length_664_cov_41.306644_NC2	1131
NODE_A1630_length_664_cov_28.998296_NC2	1600
NODE_A1634_length_663_cov_57.860068_NC2	1686
NODE_A1637_length_662_cov_147.449573_NC2	2219
NODE_A1638_length_662_cov_111.911111_NC2	1753
NODE_A1639_length_662_cov_42.782906_NC2	666
NODE_A1640_length_661_cov_118.465753_NC2	2012
NODE_A1641_length_661_cov_50.386986_NC2	1370
NODE_A1647_length_659_cov_124.199313_NC2	1725
NODE_A1648_length_659_cov_86.053265_NC2	1501
NODE_A1649_length_659_cov_71.731959_NC2	1197
NODE_A1650_length_659_cov_41.689003_NC2	673
NODE_A1651_length_659_cov_40.584192_NC2	525
NODE_A1652_length_659_cov_39.855670_NC2	692
NODE_A1653_length_659_cov_34.768041_NC2	524
NODE_B921_length_659_cov_6.671821_NC2	1454
NODE_A1656_length_657_cov_141.237931_NC2	2207
NODE_A1657_length_657_cov_72.639655_NC2	1086
NODE_A1658_length_657_cov_52.250000_NC2	831
NODE_A1659_length_657_cov_44.481034_NC2	738
NODE_A1660_length_657_cov_41.098276_NC2	601
NODE_A1663_length_656_cov_154.906736_NC2	2278
NODE_A1664_length_656_cov_73.844560_NC2	1034
NODE_A1665_length_656_cov_65.770294_NC2	1037
NODE_A1666_length_656_cov_40.892919_NC2	898
NODE_A1667_length_656_cov_33.272884_NC2	2040
NODE_A1668_length_655_cov_113.358131_NC2	1778
NODE_A1670_length_655_cov_23.235294_NC2	458
NODE_B929_length_655_cov_10.406574_NC2	1586
NODE_A1672_length_654_cov_112.053726_NC2	2086
NODE_A1673_length_654_cov_108.291161_NC2	2164
NODE_A1675_length_654_cov_74.383016_NC2	1235
NODE_A1676_length_654_cov_52.421144_NC2	1362
NODE_A1677_length_654_cov_45.225303_NC2	845
NODE_A1678_length_654_cov_37.677643_NC2	761
NODE_A1679_length_654_cov_35.774697_NC2	570
NODE_A1681_length_653_cov_196.572917_NC2	2746
NODE_A1683_length_653_cov_92.953125_NC2	1519
NODE_A1684_length_653_cov_67.119792_NC2	930
NODE_A1685_length_653_cov_28.237847_NC2	477
NODE_A1690_length_652_cov_86.064348_NC2	1447
NODE_A1691_length_652_cov_63.993043_NC2	933
NODE_A1692_length_652_cov_51.210435_NC2	822
NODE_A1693_length_652_cov_44.634783_NC2	658
NODE_A1694_length_652_cov_32.782609_NC2	506
NODE_A1695_length_652_cov_28.193043_NC2	1057
NODE_A1696_length_652_cov_27.066087_NC2	691
NODE_A1698_length_651_cov_124.506969_NC2	2136
NODE_A1699_length_651_cov_73.782230_NC2	1237
NODE_A1700_length_651_cov_72.250871_NC2	1132
NODE_A1701_length_651_cov_49.310105_NC2	1021
NODE_A1702_length_651_cov_49.168990_NC2	751
NODE_A1703_length_651_cov_36.574913_NC2	495
NODE_A1704_length_651_cov_34.811847_NC2	536
NODE_A1710_length_650_cov_110.223386_NC2	1650
NODE_A1711_length_650_cov_74.970332_NC2	1690
NODE_A1712_length_650_cov_74.244328_NC2	1450
NODE_A1713_length_650_cov_55.961606_NC2	818
NODE_A1714_length_650_cov_39.890052_NC2	692
NODE_A1715_length_650_cov_35.251309_NC2	517
NODE_A1717_length_650_cov_26.753927_NC2	417
NODE_A1718_length_649_cov_79.222028_NC2	1133
NODE_A1719_length_649_cov_59.000000_NC2	852
NODE_A1720_length_649_cov_51.410839_NC2	955
NODE_A1721_length_649_cov_45.853147_NC2	764
NODE_A1722_length_649_cov_43.452797_NC2	683
NODE_A1723_length_649_cov_39.232517_NC2	510
NODE_A1724_length_649_cov_24.472028_NC2	455
NODE_A1728_length_648_cov_71.919440_NC2	1261
NODE_A1729_length_648_cov_68.943958_NC2	1609
NODE_A1730_length_648_cov_55.005254_NC2	891
NODE_A1731_length_648_cov_42.122592_NC2	832
NODE_A1733_length_648_cov_38.553415_NC2	602
NODE_A1735_length_647_cov_326.078947_NC2	5409
NODE_A1737_length_647_cov_41.522807_NC2	595
NODE_A1738_length_647_cov_32.045614_NC2	522
NODE_B962_length_647_cov_3.407018_NC2	778
NODE_A1740_length_646_cov_55.181019_NC2	806
NODE_A1741_length_646_cov_30.346221_NC2	923
NODE_A1742_length_646_cov_27.075571_NC2	415
NODE_B970_length_646_cov_2.536028_NC2	565
NODE_A1744_length_645_cov_154.989437_NC2	2390
NODE_A1745_length_645_cov_71.559859_NC2	1099
NODE_A1746_length_645_cov_67.658451_NC2	1050
NODE_A1747_length_645_cov_59.899648_NC2	856
NODE_A1748_length_645_cov_54.207746_NC2	785
NODE_A1749_length_645_cov_50.140845_NC2	906
NODE_A1752_length_645_cov_16.767606_NC2	478
NODE_A1755_length_644_cov_150.818342_NC2	2160
NODE_A1757_length_644_cov_31.564374_NC2	483
NODE_A1760_length_643_cov_116.676678_NC2	1762
NODE_A1761_length_643_cov_41.335689_NC2	563
NODE_A1762_length_643_cov_33.699647_NC2	586
NODE_B978_length_643_cov_16.540636_NC2	2439
NODE_A1765_length_642_cov_120.686726_NC2	1835
NODE_A1766_length_642_cov_85.490265_NC2	1504
NODE_A1767_length_642_cov_82.146903_NC2	1500
NODE_A1768_length_642_cov_70.454867_NC2	979
NODE_A1770_length_642_cov_41.012389_NC2	615
NODE_B986_length_642_cov_4.130973_NC2	745
NODE_A1773_length_641_cov_49.976950_NC2	765
NODE_A1775_length_641_cov_25.934397_NC2	408
NODE_A1776_length_641_cov_25.746454_NC2	435
NODE_A1778_length_640_cov_59.797513_NC2	845
NODE_A1779_length_640_cov_34.097691_NC2	561
NODE_A1780_length_640_cov_26.349911_NC2	538
NODE_B991_length_640_cov_4.278863_NC2	599
NODE_A1782_length_639_cov_58.108541_NC2	2456
NODE_A1783_length_639_cov_45.569395_NC2	770
NODE_A1787_length_638_cov_100.128342_NC2	793
NODE_A1788_length_638_cov_98.923351_NC2	1580
NODE_A1790_length_638_cov_44.039216_NC2	428
NODE_A1791_length_638_cov_32.226381_NC2	496
NODE_A1792_length_638_cov_30.771836_NC2	423
NODE_A1793_length_638_cov_25.875223_NC2	529
NODE_A1795_length_638_cov_23.980392_NC2	576
NODE_A1796_length_637_cov_126.364286_NC2	1914
NODE_A1797_length_637_cov_88.460714_NC2	1267
NODE_A1798_length_637_cov_64.412500_NC2	1140
NODE_A1799_length_637_cov_63.464286_NC2	938
NODE_A1802_length_636_cov_37.967800_NC2	672
NODE_A1803_length_636_cov_25.949911_NC2	633
NODE_B1013_length_636_cov_3.649374_NC2	427
NODE_A1804_length_635_cov_129.046595_NC2	2264
NODE_A1805_length_635_cov_93.905018_NC2	1823
NODE_A1806_length_635_cov_72.252688_NC2	972
NODE_A1807_length_635_cov_55.231183_NC2	917
NODE_A1808_length_635_cov_44.501792_NC2	573
NODE_A1809_length_635_cov_40.458781_NC2	476
NODE_A1810_length_635_cov_37.023297_NC2	633
NODE_A1811_length_635_cov_35.602151_NC2	549
NODE_A1818_length_634_cov_116.714542_NC2	1612
NODE_A1819_length_634_cov_74.314183_NC2	992
NODE_A1820_length_634_cov_47.350090_NC2	887
NODE_A1821_length_634_cov_46.482944_NC2	749
NODE_A1827_length_633_cov_103.039568_NC2	1293
NODE_A1828_length_633_cov_37.771583_NC2	583
NODE_A1829_length_633_cov_26.428058_NC2	561
NODE_A1831_length_632_cov_64.664865_NC2	2022
NODE_A1832_length_632_cov_60.926126_NC2	910
NODE_A1833_length_632_cov_54.279279_NC2	775
NODE_A1834_length_632_cov_39.454054_NC2	527
NODE_A1843_length_631_cov_42.879061_NC2	815
NODE_A1844_length_631_cov_37.904332_NC2	521
NODE_A1845_length_631_cov_32.274368_NC2	429
NODE_B1037_length_631_cov_2.422383_NC2	444
NODE_A1847_length_630_cov_161.128391_NC2	2075
NODE_A1848_length_630_cov_80.544304_NC2	1127
NODE_A1850_length_630_cov_53.904159_NC2	859
NODE_A1851_length_630_cov_43.878843_NC2	504
NODE_A1852_length_630_cov_42.159132_NC2	883
NODE_A1853_length_630_cov_33.936709_NC2	488
NODE_A1858_length_629_cov_118.931159_NC2	1572
NODE_A1859_length_629_cov_74.509058_NC2	1017
NODE_A1860_length_628_cov_38.607985_NC2	461
NODE_A1861_length_628_cov_32.600726_NC2	668
NODE_A1862_length_627_cov_48.194545_NC2	726
NODE_A1863_length_627_cov_30.685455_NC2	565
NODE_A1865_length_627_cov_23.983636_NC2	559
NODE_B1059_length_627_cov_10.860000_NC2	1469
NODE_B1064_length_627_cov_1.800000_NC2	455
NODE_A1870_length_626_cov_113.377049_NC2	1834
NODE_A1871_length_626_cov_72.612022_NC2	828
NODE_A1872_length_626_cov_58.876138_NC2	928
NODE_A1873_length_626_cov_31.384335_NC2	502
NODE_B1068_length_626_cov_3.531876_NC2	775
NODE_A1880_length_625_cov_54.622263_NC2	886
NODE_A1882_length_624_cov_96.418647_NC2	1232
NODE_A1883_length_624_cov_89.486289_NC2	1543
NODE_A1884_length_624_cov_83.557587_NC2	1057
NODE_A1885_length_624_cov_49.277879_NC2	785
NODE_A1886_length_624_cov_46.361974_NC2	738
NODE_A1887_length_624_cov_29.504570_NC2	585
NODE_A1889_length_623_cov_137.175824_NC2	1919
NODE_A1890_length_623_cov_42.749084_NC2	955
NODE_A1891_length_623_cov_35.369963_NC2	590
NODE_A1892_length_623_cov_32.739927_NC2	588
NODE_B1081_length_623_cov_6.413919_NC2	1176
NODE_A1895_length_622_cov_120.374312_NC2	1505
NODE_A1896_length_622_cov_101.106422_NC2	1579
NODE_A1897_length_622_cov_92.996330_NC2	1603
NODE_A1898_length_622_cov_65.427523_NC2	968
NODE_A1899_length_622_cov_48.711927_NC2	704
NODE_A1900_length_622_cov_48.444037_NC2	1279
NODE_A1901_length_622_cov_48.018349_NC2	721
NODE_A1905_length_621_cov_28.034926_NC2	415
NODE_A1908_length_621_cov_12.610294_NC2	1018
NODE_B1087_length_621_cov_5.316176_NC2	411
NODE_A1910_length_620_cov_65.220994_NC2	885
NODE_A1911_length_620_cov_30.255985_NC2	647
NODE_A1912_length_620_cov_26.443831_NC2	416
NODE_A1916_length_619_cov_56.560886_NC2	852
NODE_A1917_length_619_cov_56.075646_NC2	941
NODE_A1918_length_619_cov_55.304428_NC2	771
NODE_A1919_length_619_cov_52.311808_NC2	925
NODE_A1920_length_619_cov_43.308118_NC2	525
NODE_A1921_length_619_cov_27.103321_NC2	472
NODE_A1925_length_618_cov_37.637708_NC2	641
NODE_A1926_length_618_cov_31.587800_NC2	481
NODE_B1108_length_618_cov_4.770795_NC2	655
NODE_C70_length_618_cov_1.101664_NC2	503
NODE_A1932_length_617_cov_140.975926_NC2	2200
NODE_A1933_length_617_cov_65.487037_NC2	947
NODE_A1934_length_617_cov_43.700000_NC2	677
NODE_A1937_length_616_cov_109.391466_NC2	1383
NODE_A1938_length_616_cov_106.873840_NC2	1646
NODE_A1941_length_616_cov_50.801484_NC2	928
NODE_A1942_length_616_cov_34.966605_NC2	618
NODE_A1947_length_615_cov_116.672862_NC2	1504
NODE_A1948_length_615_cov_93.643123_NC2	2754
NODE_A1949_length_615_cov_63.317844_NC2	938
NODE_A1950_length_615_cov_53.037175_NC2	745
NODE_A1951_length_615_cov_33.260223_NC2	826
NODE_A1955_length_614_cov_87.513966_NC2	1103
NODE_A1956_length_614_cov_85.158287_NC2	823
NODE_A1957_length_614_cov_75.376164_NC2	1090
NODE_A1958_length_614_cov_62.849162_NC2	1158
NODE_A1959_length_614_cov_48.651769_NC2	703
NODE_A1960_length_614_cov_39.474860_NC2	591
NODE_A1961_length_614_cov_33.435754_NC2	473
NODE_A1967_length_613_cov_47.983209_NC2	1028
NODE_A1973_length_612_cov_91.734579_NC2	1131
NODE_A1974_length_612_cov_49.377570_NC2	760
NODE_A1977_length_612_cov_28.846729_NC2	503
NODE_A1978_length_612_cov_27.654206_NC2	419
NODE_A1979_length_611_cov_172.915730_NC2	2561
NODE_A1980_length_611_cov_117.320225_NC2	1976
NODE_A1982_length_611_cov_49.683521_NC2	606
NODE_A1983_length_611_cov_26.288390_NC2	407
NODE_A1986_length_610_cov_93.439024_NC2	1180
NODE_A1987_length_610_cov_49.470919_NC2	639
NODE_A1988_length_610_cov_44.213884_NC2	588
NODE_A1989_length_610_cov_38.765478_NC2	865
NODE_A1990_length_610_cov_25.427767_NC2	543
NODE_A1994_length_609_cov_111.562030_NC2	1896
NODE_A1995_length_609_cov_110.439850_NC2	1514
NODE_A1996_length_609_cov_62.077068_NC2	699
NODE_A1997_length_609_cov_27.875940_NC2	488
NODE_A2002_length_608_cov_132.702448_NC2	2204
NODE_A2003_length_608_cov_52.960452_NC2	655
NODE_A2004_length_608_cov_42.804143_NC2	541
NODE_A2005_length_608_cov_31.009416_NC2	423
NODE_A2006_length_608_cov_28.244821_NC2	756
NODE_A2007_length_608_cov_25.227872_NC2	598
NODE_A2010_length_607_cov_203.750943_NC2	3030
NODE_A2011_length_607_cov_83.552830_NC2	1075
NODE_A2012_length_607_cov_82.175472_NC2	931
NODE_A2014_length_607_cov_58.379245_NC2	976
NODE_A2015_length_607_cov_30.039623_NC2	427
NODE_A2016_length_607_cov_27.877358_NC2	511
NODE_A2017_length_607_cov_27.645283_NC2	935
NODE_A2019_length_606_cov_88.546314_NC2	1206
NODE_A2020_length_606_cov_78.485822_NC2	901
NODE_A2021_length_606_cov_70.015123_NC2	864
NODE_A2022_length_606_cov_65.521739_NC2	819
NODE_A2023_length_606_cov_48.950851_NC2	800
NODE_A2024_length_606_cov_28.385633_NC2	536
NODE_B1164_length_606_cov_7.187146_NC2	1096
NODE_A2028_length_605_cov_210.034091_NC2	3012
NODE_A2029_length_605_cov_107.460227_NC2	1465
NODE_A2031_length_605_cov_63.276515_NC2	667
NODE_A2032_length_605_cov_49.143939_NC2	824
NODE_A2033_length_605_cov_31.369318_NC2	376
NODE_A2039_length_604_cov_142.222011_NC2	2301
NODE_A2040_length_604_cov_43.478178_NC2	801
NODE_A2041_length_604_cov_42.407970_NC2	625
NODE_A2042_length_604_cov_34.440228_NC2	465
NODE_A2049_length_603_cov_82.064639_NC2	1093
NODE_A2051_length_603_cov_42.277567_NC2	487
NODE_A2052_length_603_cov_24.534221_NC2	509
NODE_A2053_length_603_cov_20.629278_NC2	937
NODE_A2057_length_602_cov_258.493333_NC2	4115
NODE_A2058_length_602_cov_257.144762_NC2	3902
NODE_A2059_length_602_cov_116.986667_NC2	1826
NODE_A2061_length_602_cov_30.377143_NC2	454
NODE_A2062_length_602_cov_28.087619_NC2	389
NODE_A2063_length_602_cov_27.529524_NC2	1378
NODE_A2070_length_601_cov_139.963740_NC2	1937
NODE_A2072_length_601_cov_85.423664_NC2	1091
NODE_A2073_length_601_cov_62.051527_NC2	841
NODE_A2074_length_601_cov_42.116412_NC2	679
NODE_A2075_length_601_cov_39.335878_NC2	557
NODE_A2076_length_601_cov_39.200382_NC2	531
NODE_B1191_length_601_cov_6.604962_NC2	1035
NODE_B1194_length_601_cov_5.479008_NC2	539
NODE_A2082_length_600_cov_173.181644_NC2	2782
NODE_A2083_length_600_cov_89.344168_NC2	1362
NODE_A2085_length_600_cov_44.900574_NC2	660
NODE_A2086_length_600_cov_36.072658_NC2	366
NODE_A2087_length_600_cov_28.552581_NC2	476
NODE_A2089_length_599_cov_72.570881_NC2	628
NODE_A2090_length_599_cov_45.896552_NC2	575
NODE_A2091_length_599_cov_43.061303_NC2	602
NODE_A2092_length_599_cov_40.231801_NC2	595
NODE_A2096_length_598_cov_89.297505_NC2	1097
NODE_A2097_length_598_cov_78.462572_NC2	1001
NODE_A2098_length_598_cov_62.220729_NC2	1075
NODE_A2099_length_598_cov_32.153551_NC2	477
NODE_A2103_length_597_cov_68.559615_NC2	866
NODE_A2104_length_597_cov_64.601923_NC2	870
NODE_A2105_length_597_cov_41.876923_NC2	729
NODE_A2106_length_597_cov_36.680769_NC2	705
NODE_B1220_length_597_cov_6.892308_NC2	1286
NODE_A2109_length_596_cov_22.562620_NC2	475
NODE_A2112_length_596_cov_12.942197_NC2	635
NODE_B1226_length_596_cov_5.789981_NC2	517
NODE_A2114_length_595_cov_113.158301_NC2	1529
NODE_A2116_length_595_cov_51.857143_NC2	674
NODE_A2117_length_595_cov_48.316602_NC2	699
NODE_A2118_length_595_cov_37.864865_NC2	441
NODE_A2121_length_594_cov_105.996132_NC2	1554
NODE_A2122_length_594_cov_97.576402_NC2	1297
NODE_A2123_length_594_cov_70.309478_NC2	884
NODE_A2125_length_594_cov_53.754352_NC2	614
NODE_A2126_length_594_cov_45.705996_NC2	631
NODE_A2127_length_594_cov_33.282398_NC2	573
NODE_A2128_length_594_cov_23.998066_NC2	422
NODE_A2130_length_593_cov_151.848837_NC2	1734
NODE_A2131_length_593_cov_120.699612_NC2	1378
NODE_A2132_length_593_cov_98.781008_NC2	1414
NODE_A2133_length_593_cov_66.872093_NC2	861
NODE_A2134_length_593_cov_62.029070_NC2	754
NODE_A2136_length_593_cov_36.996124_NC2	654
NODE_A2137_length_593_cov_35.998062_NC2	597
NODE_A2145_length_592_cov_100.017476_NC2	2076
NODE_A2147_length_592_cov_62.186408_NC2	761
NODE_A2148_length_592_cov_53.842718_NC2	621
NODE_A2149_length_592_cov_35.625243_NC2	619
NODE_A2150_length_592_cov_35.060194_NC2	451
NODE_A2151_length_592_cov_33.974757_NC2	536
NODE_A2152_length_592_cov_27.972816_NC2	397
NODE_A2157_length_591_cov_85.215953_NC2	1279
NODE_A2158_length_591_cov_67.116732_NC2	827
NODE_A2161_length_591_cov_29.795720_NC2	359
NODE_A2162_length_591_cov_29.040856_NC2	558
NODE_A2168_length_590_cov_141.442495_NC2	1880
NODE_A2169_length_590_cov_111.011696_NC2	1606
NODE_A2170_length_590_cov_72.249513_NC2	937
NODE_A2171_length_590_cov_60.904483_NC2	832
NODE_A2172_length_590_cov_60.879142_NC2	688
NODE_A2173_length_590_cov_51.230019_NC2	602
NODE_A2174_length_590_cov_36.419103_NC2	461
NODE_A2175_length_590_cov_34.528265_NC2	599
NODE_A2176_length_590_cov_31.571150_NC2	513
NODE_A2177_length_590_cov_27.576998_NC2	436
NODE_A2183_length_589_cov_177.486328_NC2	2565
NODE_A2185_length_589_cov_56.763672_NC2	689
NODE_A2186_length_589_cov_50.541016_NC2	634
NODE_A2188_length_589_cov_39.621094_NC2	679
NODE_A2189_length_589_cov_37.591797_NC2	586
NODE_A2190_length_589_cov_26.816406_NC2	496
NODE_A2191_length_589_cov_25.458984_NC2	383
NODE_A2192_length_589_cov_24.414062_NC2	376
NODE_A2193_length_589_cov_13.769531_NC2	2067
NODE_B1257_length_589_cov_5.419922_NC2	785
NODE_A2195_length_588_cov_98.569472_NC2	1302
NODE_A2196_length_588_cov_88.978474_NC2	886
NODE_A2197_length_588_cov_86.882583_NC2	1123
NODE_A2198_length_588_cov_77.530333_NC2	1178
NODE_A2200_length_588_cov_20.131115_NC2	597
NODE_A2204_length_587_cov_46.066667_NC2	740
NODE_A2205_length_587_cov_32.535294_NC2	462
NODE_A2206_length_587_cov_30.770588_NC2	514
NODE_B1271_length_587_cov_2.972549_NC2	380
NODE_A2211_length_586_cov_171.265226_NC2	2498
NODE_A2213_length_586_cov_80.614931_NC2	1330
NODE_A2214_length_586_cov_54.522593_NC2	638
NODE_B1277_length_586_cov_5.607073_NC2	1110
NODE_A2224_length_585_cov_106.269685_NC2	709
NODE_A2225_length_585_cov_48.181102_NC2	703
NODE_A2226_length_585_cov_43.990157_NC2	599
NODE_A2227_length_585_cov_41.051181_NC2	614
NODE_A2228_length_585_cov_35.299213_NC2	494
NODE_A2229_length_585_cov_34.057087_NC2	370
NODE_A2237_length_584_cov_72.248521_NC2	830
NODE_A2238_length_584_cov_71.463511_NC2	1069
NODE_A2239_length_584_cov_59.104536_NC2	837
NODE_A2242_length_583_cov_86.231225_NC2	1039
NODE_A2243_length_583_cov_69.822134_NC2	1158
NODE_A2244_length_583_cov_38.632411_NC2	526
NODE_A2245_length_583_cov_36.932806_NC2	498
NODE_A2250_length_582_cov_88.607921_NC2	941
NODE_A2252_length_582_cov_56.554455_NC2	760
NODE_A2253_length_582_cov_39.546535_NC2	463
NODE_A2255_length_582_cov_29.124752_NC2	413
NODE_B1293_length_582_cov_3.071287_NC2	662
NODE_A2258_length_581_cov_77.148810_NC2	1288
NODE_A2259_length_581_cov_57.591270_NC2	1680
NODE_A2260_length_581_cov_57.156746_NC2	747
NODE_A2261_length_581_cov_52.446429_NC2	631
NODE_A2262_length_581_cov_49.672619_NC2	746
NODE_A2263_length_581_cov_32.351190_NC2	444
NODE_A2264_length_581_cov_31.081349_NC2	1438
NODE_A2268_length_580_cov_119.489066_NC2	1410
NODE_A2270_length_580_cov_52.274354_NC2	583
NODE_A2271_length_580_cov_49.011928_NC2	599
NODE_A2272_length_580_cov_37.542744_NC2	518
NODE_A2273_length_580_cov_36.862823_NC2	628
NODE_A2274_length_580_cov_30.864811_NC2	621
NODE_A2276_length_579_cov_101.099602_NC2	1481
NODE_A2277_length_579_cov_101.019920_NC2	1518
NODE_A2280_length_579_cov_34.017928_NC2	543
NODE_A2281_length_579_cov_30.065737_NC2	531
NODE_A2282_length_579_cov_28.460159_NC2	375
NODE_A2285_length_578_cov_84.489022_NC2	1476
NODE_A2286_length_578_cov_66.027944_NC2	1071
NODE_A2287_length_578_cov_63.109780_NC2	839
NODE_A2288_length_578_cov_42.710579_NC2	1054
NODE_A2290_length_578_cov_18.333333_NC2	455
NODE_A2291_length_578_cov_17.906188_NC2	456
NODE_B1312_length_578_cov_5.035928_NC2	704
NODE_A2297_length_577_cov_52.944000_NC2	894
NODE_A2299_length_577_cov_29.414000_NC2	877
NODE_A2305_length_576_cov_84.360721_NC2	1158
NODE_A2307_length_576_cov_54.793587_NC2	513
NODE_A2312_length_575_cov_38.522088_NC2	641
NODE_A2313_length_575_cov_28.606426_NC2	724
NODE_A2314_length_575_cov_26.516064_NC2	392
NODE_A2320_length_575_cov_7.668675_NC2	738
NODE_A2321_length_574_cov_90.837022_NC2	1048
NODE_A2322_length_574_cov_59.931590_NC2	6125
NODE_A2329_length_573_cov_51.836694_NC2	1150
NODE_A2330_length_573_cov_37.082661_NC2	441
NODE_A2331_length_573_cov_33.475806_NC2	494
NODE_B1344_length_573_cov_2.471774_NC2	572
NODE_A2339_length_572_cov_34.412121_NC2	607
NODE_A2340_length_572_cov_31.240404_NC2	434
NODE_A2341_length_572_cov_28.349495_NC2	444
NODE_A2342_length_572_cov_27.484848_NC2	370
NODE_A2349_length_571_cov_50.127530_NC2	1153
NODE_A2351_length_571_cov_42.908907_NC2	819
NODE_B1356_length_571_cov_2.516194_NC2	387
NODE_A2356_length_570_cov_204.898580_NC2	2786
NODE_A2358_length_570_cov_58.920892_NC2	589
NODE_A2359_length_570_cov_52.310345_NC2	915
NODE_A2362_length_569_cov_71.020325_NC2	1157
NODE_A2363_length_569_cov_46.737805_NC2	603
NODE_A2365_length_569_cov_38.601626_NC2	483
NODE_A2366_length_569_cov_36.853659_NC2	700
NODE_A2367_length_569_cov_27.266260_NC2	541
NODE_A2370_length_568_cov_58.739308_NC2	1063
NODE_A2371_length_568_cov_44.879837_NC2	528
NODE_A2372_length_568_cov_39.494908_NC2	714
NODE_A2373_length_568_cov_37.460285_NC2	502
NODE_A2374_length_568_cov_35.195519_NC2	581
NODE_A2375_length_568_cov_33.452138_NC2	966
NODE_A2378_length_567_cov_97.142857_NC2	1595
NODE_A2379_length_567_cov_95.200000_NC2	1358
NODE_A2381_length_567_cov_61.836735_NC2	693
NODE_A2383_length_567_cov_37.118367_NC2	524
NODE_A2384_length_567_cov_29.330612_NC2	419
NODE_A2385_length_567_cov_29.204082_NC2	396
NODE_A2386_length_567_cov_28.938776_NC2	578
NODE_A2391_length_566_cov_29.323108_NC2	346
NODE_A2398_length_565_cov_255.967213_NC2	3126
NODE_A2399_length_565_cov_102.452869_NC2	1628
NODE_A2400_length_565_cov_55.327869_NC2	764
NODE_A2401_length_565_cov_41.377049_NC2	751
NODE_A2402_length_565_cov_27.717213_NC2	406
NODE_A2403_length_565_cov_26.213115_NC2	485
NODE_A2405_length_564_cov_92.712526_NC2	1134
NODE_A2406_length_564_cov_89.088296_NC2	1066
NODE_A2407_length_564_cov_44.735113_NC2	568
NODE_A2408_length_564_cov_41.552361_NC2	515
NODE_A2409_length_564_cov_32.470226_NC2	460
NODE_A2410_length_564_cov_28.796715_NC2	342
NODE_A2412_length_563_cov_103.520576_NC2	2329
NODE_A2413_length_563_cov_69.995885_NC2	1021
NODE_A2415_length_563_cov_52.909465_NC2	576
NODE_A2416_length_563_cov_48.343621_NC2	577
NODE_A2417_length_563_cov_40.063786_NC2	584
NODE_A2418_length_563_cov_37.646091_NC2	370
NODE_A2419_length_563_cov_35.726337_NC2	913
NODE_A2420_length_563_cov_35.084362_NC2	492
NODE_A2421_length_563_cov_29.012346_NC2	383
NODE_A2422_length_563_cov_27.866255_NC2	477
NODE_A2428_length_562_cov_251.632990_NC2	3275
NODE_A2429_length_562_cov_105.191753_NC2	1227
NODE_A2430_length_562_cov_88.832990_NC2	1032
NODE_A2431_length_562_cov_70.771134_NC2	1022
NODE_A2432_length_562_cov_65.781443_NC2	812
NODE_A2433_length_562_cov_58.280412_NC2	844
NODE_A2435_length_562_cov_26.076289_NC2	436
NODE_A2438_length_561_cov_186.152893_NC2	2428
NODE_A2440_length_561_cov_105.797521_NC2	2245
