magnitudes	NC6
NODE_A2151_length_589_cov_36.158203_S28	450
NODE_A2152_length_589_cov_35.048828_S28	392
NODE_A2153_length_589_cov_33.656250_S28	351
NODE_A2154_length_589_cov_29.082031_S28	381
NODE_A2162_length_588_cov_132.121331_S28	1496
NODE_A2163_length_588_cov_87.455969_S28	1110
NODE_A2165_length_588_cov_71.246575_S28	723
NODE_A2166_length_588_cov_55.062622_S28	809
NODE_A2167_length_588_cov_54.855186_S28	674
NODE_A2169_length_588_cov_32.125245_S28	435
NODE_B1235_length_588_cov_3.452055_S28	727
NODE_A2175_length_587_cov_105.219608_S28	1188
NODE_A2176_length_587_cov_97.743137_S28	1094
NODE_A2177_length_587_cov_60.037255_S28	678
NODE_A2178_length_587_cov_57.960784_S28	686
NODE_A2180_length_587_cov_40.315686_S28	420
NODE_A2181_length_587_cov_36.254902_S28	418
NODE_A2183_length_587_cov_27.607843_S28	355
NODE_A2186_length_586_cov_65.707269_S28	925
NODE_A2187_length_586_cov_53.129666_S28	560
NODE_A2188_length_586_cov_39.573674_S28	436
NODE_A2189_length_586_cov_37.779961_S28	422
NODE_A2192_length_586_cov_33.805501_S28	373
NODE_B1245_length_586_cov_7.369352_S28	1151
NODE_B1248_length_586_cov_4.990177_S28	592
NODE_B1252_length_586_cov_4.110020_S28	720
NODE_A2194_length_585_cov_119.826772_S28	1361
NODE_A2195_length_585_cov_112.572835_S28	1234
NODE_A2196_length_585_cov_91.137795_S28	970
NODE_A2197_length_585_cov_54.858268_S28	522
NODE_A2198_length_585_cov_45.879921_S28	479
NODE_A2199_length_585_cov_43.287402_S28	475
NODE_A2200_length_585_cov_39.818898_S28	449
NODE_A2201_length_585_cov_38.350394_S28	471
NODE_A2202_length_585_cov_31.616142_S28	371
NODE_A2204_length_585_cov_23.627953_S28	472
NODE_A2207_length_584_cov_117.098619_S28	1329
NODE_A2208_length_584_cov_70.134122_S28	774
NODE_A2209_length_584_cov_57.960552_S28	602
NODE_A2210_length_584_cov_45.881657_S28	485
NODE_A2218_length_583_cov_154.517787_S28	1740
NODE_A2219_length_583_cov_68.545455_S28	807
NODE_A2220_length_583_cov_57.930830_S28	622
NODE_A2222_length_583_cov_40.830040_S28	450
NODE_A2223_length_583_cov_40.743083_S28	485
NODE_A2224_length_583_cov_33.183794_S28	344
NODE_A2228_length_582_cov_84.471287_S28	905
NODE_A2230_length_582_cov_66.463366_S28	712
NODE_A2231_length_582_cov_57.144554_S28	713
NODE_A2232_length_582_cov_49.130693_S28	516
NODE_A2233_length_582_cov_45.926733_S28	602
NODE_A2239_length_581_cov_90.654762_S28	1163
NODE_A2242_length_581_cov_45.928571_S28	464
NODE_A2243_length_581_cov_41.410714_S28	451
NODE_A2244_length_581_cov_35.678571_S28	508
NODE_A2245_length_581_cov_33.950397_S28	364
NODE_A2246_length_581_cov_33.261905_S28	363
NODE_A2247_length_581_cov_31.496032_S28	330
NODE_B1295_length_581_cov_5.813492_S28	586
NODE_A2251_length_580_cov_80.057654_S28	909
NODE_A2252_length_580_cov_56.664016_S28	666
NODE_A2253_length_580_cov_35.174950_S28	391
NODE_A2255_length_580_cov_31.093439_S28	354
NODE_A2262_length_579_cov_70.135458_S28	605
NODE_A2263_length_579_cov_60.434263_S28	613
NODE_A2265_length_579_cov_56.015936_S28	586
NODE_A2266_length_579_cov_50.898406_S28	549
NODE_A2267_length_579_cov_41.055777_S28	457
NODE_A2268_length_579_cov_38.065737_S28	583
NODE_A2269_length_579_cov_34.372510_S28	406
NODE_A2274_length_578_cov_67.524950_S28	696
NODE_A2275_length_578_cov_53.373253_S28	624
NODE_A2276_length_578_cov_50.682635_S28	596
NODE_A2277_length_578_cov_49.808383_S28	503
NODE_A2278_length_578_cov_48.159681_S28	547
NODE_A2279_length_578_cov_43.283433_S28	455
NODE_A2280_length_578_cov_41.049900_S28	462
NODE_A2281_length_578_cov_37.131737_S28	395
NODE_A2282_length_578_cov_36.403194_S28	374
NODE_A2283_length_578_cov_35.243513_S28	370
NODE_A2286_length_578_cov_31.864271_S28	343
NODE_B1319_length_578_cov_15.906188_S28	1800
NODE_A2292_length_577_cov_64.988000_S28	1017
NODE_A2293_length_577_cov_49.926000_S28	541
NODE_A2294_length_577_cov_35.728000_S28	369
NODE_A2295_length_577_cov_35.618000_S28	353
NODE_A2296_length_577_cov_33.030000_S28	336
NODE_A2297_length_577_cov_32.280000_S28	411
NODE_A2298_length_577_cov_32.210000_S28	344
NODE_A2304_length_577_cov_6.824000_S28	395
NODE_A2307_length_576_cov_84.372745_S28	917
NODE_A2308_length_576_cov_79.286573_S28	910
NODE_A2309_length_576_cov_40.380762_S28	495
NODE_A2310_length_576_cov_34.539078_S28	359
NODE_B1340_length_576_cov_4.330661_S28	460
NODE_A2314_length_575_cov_147.040161_S28	1853
NODE_A2316_length_575_cov_70.465863_S28	703
NODE_A2317_length_575_cov_60.333333_S28	554
NODE_A2318_length_575_cov_52.885542_S28	575
NODE_A2319_length_575_cov_39.648594_S28	430
NODE_A2321_length_575_cov_33.817269_S28	383
NODE_A2322_length_575_cov_28.042169_S28	352
NODE_B1347_length_575_cov_3.751004_S28	404
NODE_A2324_length_574_cov_76.593561_S28	834
NODE_A2325_length_574_cov_60.364185_S28	759
NODE_A2326_length_574_cov_60.148893_S28	1200
NODE_A2328_length_574_cov_47.692153_S28	530
NODE_A2329_length_574_cov_42.305835_S28	479
NODE_A2330_length_574_cov_41.412475_S28	435
NODE_A2331_length_574_cov_37.104628_S28	385
NODE_A2341_length_573_cov_97.907258_S28	1033
NODE_A2342_length_573_cov_54.219758_S28	371
NODE_A2343_length_573_cov_46.264113_S28	526
NODE_A2344_length_573_cov_34.985887_S28	400
NODE_A2345_length_573_cov_33.229839_S28	376
NODE_A2346_length_573_cov_29.471774_S28	344
NODE_A2355_length_572_cov_58.094949_S28	639
NODE_A2356_length_572_cov_52.993939_S28	540
NODE_A2357_length_572_cov_50.583838_S28	505
NODE_A2358_length_572_cov_46.244444_S28	496
NODE_A2360_length_572_cov_39.767677_S28	501
NODE_B1374_length_572_cov_9.761616_S28	1183
NODE_A2364_length_571_cov_212.823887_S28	2308
NODE_A2365_length_571_cov_143.293522_S28	1395
NODE_A2367_length_571_cov_54.481781_S28	576
NODE_A2369_length_571_cov_34.989879_S28	345
NODE_A2370_length_571_cov_33.852227_S28	351
NODE_B1382_length_571_cov_3.917004_S28	350
NODE_A2381_length_570_cov_171.957404_S28	1963
NODE_A2383_length_570_cov_69.044625_S28	752
NODE_A2384_length_570_cov_63.066937_S28	700
NODE_A2385_length_570_cov_61.016227_S28	657
NODE_A2386_length_570_cov_49.527383_S28	503
NODE_A2387_length_570_cov_46.699797_S28	475
NODE_A2388_length_570_cov_45.288032_S28	480
NODE_A2389_length_570_cov_41.478702_S28	406
NODE_B1391_length_570_cov_4.012170_S28	620
NODE_A2397_length_569_cov_94.241870_S28	1294
NODE_A2398_length_569_cov_89.815041_S28	959
NODE_A2399_length_569_cov_89.644309_S28	1003
NODE_A2402_length_569_cov_63.581301_S28	648
NODE_A2403_length_569_cov_62.213415_S28	624
NODE_A2404_length_569_cov_60.741870_S28	641
NODE_A2405_length_569_cov_46.268293_S28	562
NODE_A2406_length_569_cov_46.073171_S28	460
NODE_A2407_length_569_cov_44.276423_S28	478
NODE_A2408_length_569_cov_43.536585_S28	435
NODE_A2409_length_569_cov_43.079268_S28	431
NODE_B1394_length_569_cov_11.995935_S28	1133
NODE_A2415_length_568_cov_73.246436_S28	806
NODE_A2416_length_568_cov_68.600815_S28	809
NODE_A2417_length_568_cov_63.995927_S28	705
NODE_A2418_length_568_cov_56.116090_S28	621
NODE_A2419_length_568_cov_48.647658_S28	513
NODE_A2421_length_568_cov_40.150713_S28	403
NODE_A2422_length_568_cov_39.352342_S28	430
NODE_A2423_length_568_cov_37.299389_S28	394
NODE_A2430_length_567_cov_99.500000_S28	1029
NODE_A2432_length_567_cov_55.453061_S28	589
NODE_A2433_length_567_cov_45.136735_S28	383
NODE_A2434_length_567_cov_44.616327_S28	543
NODE_A2435_length_567_cov_43.734694_S28	442
NODE_A2436_length_567_cov_36.938776_S28	411
NODE_A2439_length_566_cov_65.858896_S28	715
NODE_A2440_length_566_cov_58.408998_S28	695
NODE_A2441_length_566_cov_57.155419_S28	735
NODE_A2442_length_566_cov_56.803681_S28	594
NODE_A2443_length_566_cov_48.012270_S28	478
NODE_A2444_length_566_cov_47.926380_S28	443
NODE_A2445_length_566_cov_45.004090_S28	514
NODE_A2446_length_566_cov_35.844581_S28	427
NODE_A2449_length_566_cov_22.820041_S28	352
NODE_B1424_length_566_cov_4.650307_S28	659
NODE_A2452_length_565_cov_93.678279_S28	991
NODE_A2453_length_565_cov_87.418033_S28	950
NODE_A2454_length_565_cov_48.848361_S28	499
NODE_A2455_length_565_cov_44.936475_S28	500
NODE_A2457_length_565_cov_34.434426_S28	365
NODE_A2460_length_565_cov_31.643443_S28	324
NODE_B1434_length_565_cov_8.235656_S28	1033
NODE_B1437_length_565_cov_4.338115_S28	568
NODE_C91_length_565_cov_3.413934_S28	3495
NODE_A2466_length_564_cov_72.106776_S28	802
NODE_A2467_length_564_cov_67.275154_S28	788
NODE_A2468_length_564_cov_55.936345_S28	580
NODE_A2469_length_564_cov_30.334702_S28	423
NODE_A2476_length_563_cov_111.615226_S28	1111
NODE_A2477_length_563_cov_79.347737_S28	954
NODE_A2479_length_563_cov_53.670782_S28	576
NODE_A2480_length_563_cov_52.300412_S28	569
NODE_A2481_length_563_cov_50.388889_S28	591
NODE_A2482_length_563_cov_49.370370_S28	483
NODE_A2484_length_563_cov_34.222222_S28	361
NODE_A2485_length_563_cov_28.707819_S28	397
NODE_B1454_length_563_cov_3.761317_S28	590
NODE_A2491_length_562_cov_107.096907_S28	1195
NODE_A2492_length_562_cov_57.270103_S28	588
NODE_A2493_length_562_cov_54.037113_S28	596
NODE_A2494_length_562_cov_50.321649_S28	560
NODE_A2495_length_562_cov_49.958763_S28	698
NODE_A2496_length_562_cov_49.047423_S28	489
NODE_A2497_length_562_cov_48.529897_S28	571
NODE_A2498_length_562_cov_46.863918_S28	388
NODE_A2499_length_562_cov_43.032990_S28	431
NODE_A2500_length_562_cov_38.855670_S28	406
NODE_A2508_length_561_cov_104.590909_S28	1043
NODE_A2509_length_561_cov_86.865702_S28	1007
NODE_A2510_length_561_cov_77.371901_S28	947
NODE_A2513_length_561_cov_67.799587_S28	673
NODE_A2514_length_561_cov_47.727273_S28	567
NODE_A2515_length_561_cov_45.214876_S28	427
NODE_A2516_length_561_cov_42.107438_S28	470
NODE_A2517_length_561_cov_38.371901_S28	436
NODE_B1468_length_561_cov_11.508264_S28	1697
NODE_A2521_length_560_cov_118.561077_S28	1378
NODE_A2522_length_560_cov_87.412008_S28	964
NODE_A2524_length_560_cov_69.712215_S28	715
NODE_A2525_length_560_cov_65.434783_S28	767
NODE_A2526_length_560_cov_64.519669_S28	729
NODE_A2527_length_560_cov_59.662526_S28	651
NODE_A2528_length_560_cov_56.799172_S28	553
NODE_A2530_length_560_cov_54.633540_S28	696
NODE_A2531_length_560_cov_53.710145_S28	549
NODE_A2532_length_560_cov_49.072464_S28	635
NODE_A2533_length_560_cov_45.944099_S28	503
NODE_A2534_length_560_cov_44.157350_S28	584
NODE_A2535_length_560_cov_43.318841_S28	702
NODE_A2536_length_560_cov_40.463768_S28	424
NODE_A2537_length_560_cov_37.846791_S28	421
NODE_A2538_length_560_cov_30.186335_S28	370
NODE_C98_length_560_cov_1.474120_S28	859
NODE_A2540_length_559_cov_47.491701_S28	468
NODE_A2541_length_559_cov_46.937759_S28	414
NODE_A2546_length_558_cov_50.446985_S28	465
NODE_A2548_length_558_cov_31.929314_S28	333
NODE_A2549_length_558_cov_31.563410_S28	323
NODE_A2550_length_558_cov_30.794179_S28	372
NODE_B1510_length_558_cov_3.852391_S28	504
NODE_A2556_length_557_cov_109.339583_S28	1231
NODE_A2557_length_557_cov_89.556250_S28	893
NODE_A2559_length_557_cov_69.075000_S28	728
NODE_A2560_length_557_cov_58.583333_S28	688
NODE_A2561_length_557_cov_45.210417_S28	461
NODE_A2562_length_557_cov_43.235417_S28	336
NODE_A2563_length_557_cov_35.350000_S28	512
NODE_A2564_length_557_cov_34.610417_S28	354
NODE_A2565_length_557_cov_34.558333_S28	324
NODE_A2566_length_557_cov_34.245833_S28	373
NODE_A2567_length_557_cov_28.352083_S28	404
NODE_B1520_length_557_cov_3.118750_S28	345
NODE_A2570_length_556_cov_119.496868_S28	1278
NODE_A2571_length_556_cov_78.486430_S28	903
NODE_A2572_length_556_cov_67.421712_S28	718
NODE_A2573_length_556_cov_52.070981_S28	530
NODE_A2574_length_556_cov_50.751566_S28	567
NODE_A2575_length_556_cov_48.544885_S28	533
NODE_A2576_length_556_cov_44.073069_S28	505
NODE_A2577_length_556_cov_38.851775_S28	409
NODE_A2579_length_556_cov_38.430063_S28	388
NODE_A2580_length_556_cov_37.789144_S28	384
NODE_A2581_length_556_cov_37.622129_S28	415
NODE_A2582_length_556_cov_36.640919_S28	373
NODE_A2583_length_556_cov_32.762004_S28	364
NODE_A2591_length_555_cov_213.638075_S28	2416
NODE_A2593_length_555_cov_69.817992_S28	704
NODE_A2594_length_555_cov_57.376569_S28	912
NODE_A2596_length_555_cov_49.364017_S28	581
NODE_A2597_length_555_cov_41.294979_S28	421
NODE_A2598_length_555_cov_39.389121_S28	425
NODE_A2599_length_555_cov_39.370293_S28	396
NODE_A2600_length_555_cov_38.443515_S28	410
NODE_A2601_length_555_cov_35.907950_S28	350
NODE_A2602_length_555_cov_34.794979_S28	371
NODE_A2603_length_555_cov_29.688285_S28	371
NODE_A2608_length_554_cov_106.383648_S28	1129
NODE_A2609_length_554_cov_46.454927_S28	447
NODE_A2610_length_554_cov_41.876310_S28	453
NODE_A2611_length_554_cov_36.412998_S28	364
NODE_A2612_length_554_cov_36.111111_S28	377
NODE_A2615_length_553_cov_167.689076_S28	1667
NODE_A2616_length_553_cov_125.487395_S28	1369
NODE_A2617_length_553_cov_91.231092_S28	842
NODE_A2618_length_553_cov_85.241597_S28	861
NODE_A2619_length_553_cov_80.836134_S28	814
NODE_A2620_length_553_cov_68.415966_S28	728
NODE_A2621_length_553_cov_54.285714_S28	505
NODE_A2622_length_553_cov_52.277311_S28	514
NODE_A2623_length_553_cov_50.052521_S28	564
NODE_A2624_length_553_cov_48.838235_S28	425
NODE_A2625_length_553_cov_39.657563_S28	406
NODE_A2626_length_553_cov_38.653361_S28	396
NODE_A2627_length_553_cov_37.941176_S28	367
NODE_A2628_length_553_cov_32.602941_S28	317
NODE_A2636_length_552_cov_85.492632_S28	950
NODE_A2638_length_552_cov_63.458947_S28	757
NODE_A2639_length_552_cov_45.505263_S28	515
NODE_A2640_length_552_cov_41.785263_S28	388
NODE_A2641_length_552_cov_35.928421_S28	397
NODE_A2642_length_552_cov_32.730526_S28	701
NODE_A2643_length_552_cov_30.652632_S28	357
NODE_A2646_length_552_cov_12.978947_S28	407
NODE_B1565_length_552_cov_4.705263_S28	507
NODE_A2649_length_551_cov_86.491561_S28	1094
NODE_A2650_length_551_cov_66.468354_S28	701
NODE_A2651_length_551_cov_63.360759_S28	639
NODE_A2652_length_551_cov_61.542194_S28	656
NODE_A2653_length_551_cov_55.092827_S28	556
NODE_A2654_length_551_cov_34.970464_S28	326
NODE_A2657_length_550_cov_179.310782_S28	1948
NODE_A2658_length_550_cov_153.881607_S28	1630
NODE_A2660_length_550_cov_66.549683_S28	637
NODE_A2661_length_550_cov_59.414376_S28	357
NODE_A2663_length_550_cov_38.465116_S28	376
NODE_A2664_length_550_cov_29.758985_S28	340
NODE_B1583_length_550_cov_4.570825_S28	545
NODE_B1588_length_550_cov_2.494715_S28	493
NODE_A2668_length_549_cov_250.188559_S28	2457
NODE_A2669_length_549_cov_85.023305_S28	727
NODE_A2670_length_549_cov_65.470339_S28	725
NODE_A2671_length_549_cov_60.546610_S28	568
NODE_A2672_length_549_cov_49.319915_S28	499
NODE_A2673_length_549_cov_48.544492_S28	506
NODE_A2674_length_549_cov_48.025424_S28	676
NODE_A2675_length_549_cov_47.281780_S28	485
NODE_A2676_length_549_cov_46.957627_S28	483
NODE_A2677_length_549_cov_45.500000_S28	462
NODE_A2678_length_549_cov_44.963983_S28	572
NODE_B1597_length_549_cov_3.576271_S28	368
NODE_A2683_length_548_cov_64.692144_S28	692
NODE_A2684_length_548_cov_50.144374_S28	472
NODE_A2685_length_548_cov_46.702760_S28	550
NODE_A2686_length_548_cov_42.169851_S28	455
NODE_A2688_length_548_cov_40.787686_S28	427
NODE_A2691_length_548_cov_27.781316_S28	425
NODE_B1608_length_548_cov_4.953291_S28	631
NODE_A2698_length_547_cov_140.442553_S28	1392
NODE_A2699_length_547_cov_100.717021_S28	1067
NODE_A2700_length_547_cov_66.663830_S28	628
NODE_A2701_length_547_cov_64.763830_S28	618
NODE_A2702_length_547_cov_56.029787_S28	598
NODE_A2704_length_547_cov_38.076596_S28	376
NODE_A2705_length_547_cov_32.589362_S28	340
NODE_A2706_length_547_cov_30.157447_S28	416
NODE_A2707_length_547_cov_30.142553_S28	316
NODE_A2708_length_547_cov_29.412766_S28	330
NODE_A2717_length_546_cov_114.447761_S28	1239
NODE_A2718_length_546_cov_105.603412_S28	1114
NODE_A2719_length_546_cov_64.149254_S28	652
NODE_A2720_length_546_cov_58.040512_S28	610
NODE_A2722_length_546_cov_54.430704_S28	538
NODE_A2724_length_546_cov_43.089552_S28	396
NODE_A2725_length_546_cov_41.974414_S28	441
NODE_A2726_length_546_cov_37.140725_S28	331
NODE_A2727_length_546_cov_36.264392_S28	457
NODE_A2728_length_546_cov_33.985075_S28	346
NODE_C113_length_546_cov_1.326226_S28	416
NODE_A2735_length_545_cov_132.151709_S28	1392
NODE_A2736_length_545_cov_108.950855_S28	1257
NODE_A2737_length_545_cov_62.134615_S28	619
NODE_A2738_length_545_cov_52.927350_S28	551
NODE_A2740_length_545_cov_36.987179_S28	661
NODE_A2742_length_545_cov_33.391026_S28	365
NODE_A2749_length_544_cov_81.044968_S28	831
NODE_A2750_length_544_cov_58.845824_S28	558
NODE_A2751_length_544_cov_57.905782_S28	567
NODE_A2752_length_544_cov_55.167024_S28	534
NODE_A2753_length_544_cov_52.025696_S28	511
NODE_A2754_length_544_cov_50.062099_S28	480
NODE_A2755_length_544_cov_37.025696_S28	402
NODE_A2756_length_544_cov_35.935760_S28	343
NODE_A2757_length_544_cov_35.079229_S28	354
NODE_A2758_length_544_cov_34.948608_S28	342
NODE_A2759_length_544_cov_30.263383_S28	345
NODE_A2767_length_543_cov_71.051502_S28	707
NODE_A2769_length_543_cov_61.834764_S28	636
NODE_A2770_length_543_cov_48.339056_S28	474
NODE_A2772_length_543_cov_44.233906_S28	308
NODE_A2774_length_543_cov_29.772532_S28	417
NODE_B1645_length_543_cov_11.017167_S28	1145
NODE_A2781_length_542_cov_75.862366_S28	842
NODE_A2782_length_542_cov_66.240860_S28	751
NODE_A2783_length_542_cov_54.363441_S28	501
NODE_A2785_length_542_cov_46.864516_S28	428
NODE_A2786_length_542_cov_43.354839_S28	443
NODE_A2787_length_542_cov_38.550538_S28	364
NODE_A2798_length_541_cov_39.258621_S28	396
NODE_A2799_length_541_cov_37.907328_S28	445
NODE_A2800_length_541_cov_34.172414_S28	517
NODE_A2806_length_540_cov_72.980562_S28	709
NODE_A2808_length_540_cov_61.570194_S28	609
NODE_A2809_length_540_cov_59.542117_S28	651
NODE_A2810_length_540_cov_58.991361_S28	566
NODE_A2811_length_540_cov_48.624190_S28	529
NODE_A2812_length_540_cov_47.406048_S28	394
NODE_A2813_length_540_cov_39.831533_S28	413
NODE_A2814_length_540_cov_35.298056_S28	373
NODE_A2816_length_540_cov_32.220302_S28	383
NODE_B1684_length_540_cov_5.252700_S28	550
NODE_B1685_length_540_cov_5.136069_S28	550
NODE_C117_length_540_cov_3.358531_S28	2993
NODE_A2826_length_539_cov_106.383117_S28	1060
NODE_A2827_length_539_cov_76.283550_S28	816
NODE_A2828_length_539_cov_70.670996_S28	681
NODE_A2830_length_539_cov_56.281385_S28	595
NODE_A2831_length_539_cov_54.186147_S28	521
NODE_A2832_length_539_cov_46.147186_S28	492
NODE_A2833_length_539_cov_45.987013_S28	439
NODE_A2834_length_539_cov_43.409091_S28	434
NODE_A2835_length_539_cov_41.683983_S28	410
NODE_A2836_length_539_cov_40.909091_S28	387
NODE_A2837_length_539_cov_36.891775_S28	350
NODE_A2839_length_539_cov_30.270563_S28	329
NODE_A2840_length_539_cov_30.166667_S28	781
NODE_B1697_length_539_cov_2.950216_S28	484
NODE_C119_length_539_cov_1.963203_S28	1752
NODE_A2851_length_538_cov_60.483731_S28	579
NODE_A2852_length_538_cov_59.978308_S28	663
NODE_A2853_length_538_cov_56.947939_S28	534
NODE_A2854_length_538_cov_55.778742_S28	640
NODE_A2856_length_538_cov_51.659436_S28	485
NODE_A2857_length_538_cov_43.648590_S28	467
NODE_A2858_length_538_cov_38.527115_S28	405
NODE_B1703_length_538_cov_8.138829_S28	820
NODE_B1705_length_538_cov_5.542299_S28	682
NODE_B1710_length_538_cov_3.531453_S28	380
NODE_B1712_length_538_cov_3.097614_S28	390
NODE_A2867_length_537_cov_116.567391_S28	1196
NODE_A2868_length_537_cov_102.630435_S28	1039
NODE_A2869_length_537_cov_92.645652_S28	962
NODE_A2870_length_537_cov_74.632609_S28	789
NODE_A2871_length_537_cov_69.463043_S28	761
NODE_A2872_length_537_cov_59.723913_S28	559
NODE_A2873_length_537_cov_53.019565_S28	523
NODE_A2874_length_537_cov_46.791304_S28	592
NODE_A2875_length_537_cov_45.393478_S28	514
NODE_A2876_length_537_cov_35.782609_S28	373
NODE_A2878_length_537_cov_26.865217_S28	356
NODE_C123_length_537_cov_1.204348_S28	721
NODE_A2883_length_536_cov_132.376906_S28	1260
NODE_A2884_length_536_cov_131.660131_S28	1230
NODE_A2887_length_536_cov_92.104575_S28	994
NODE_A2888_length_536_cov_61.888889_S28	544
NODE_A2889_length_536_cov_57.727669_S28	565
NODE_A2891_length_536_cov_49.333333_S28	460
NODE_A2893_length_536_cov_47.453159_S28	460
NODE_A2894_length_536_cov_44.095861_S28	596
NODE_A2895_length_536_cov_41.738562_S28	431
NODE_A2897_length_536_cov_34.076253_S28	488
NODE_B1732_length_536_cov_5.960784_S28	603
NODE_A2912_length_535_cov_48.133188_S28	453
NODE_A2914_length_535_cov_36.176856_S28	371
NODE_A2917_length_535_cov_29.139738_S28	339
NODE_A2919_length_535_cov_25.831878_S28	409
NODE_B1747_length_535_cov_4.578603_S28	407
NODE_A2922_length_534_cov_73.612691_S28	694
NODE_A2923_length_534_cov_70.838074_S28	711
NODE_A2924_length_534_cov_68.728665_S28	430
NODE_A2927_length_534_cov_58.870897_S28	628
NODE_A2928_length_534_cov_58.630197_S28	605
NODE_A2929_length_534_cov_58.448578_S28	693
NODE_A2930_length_534_cov_44.269147_S28	461
NODE_A2932_length_534_cov_41.485777_S28	394
NODE_A2933_length_534_cov_41.179431_S28	518
NODE_A2935_length_534_cov_22.555799_S28	487
NODE_A2938_length_533_cov_141.953947_S28	1406
NODE_A2939_length_533_cov_57.491228_S28	673
NODE_A2940_length_533_cov_53.760965_S28	579
NODE_A2941_length_533_cov_49.875000_S28	476
NODE_A2942_length_533_cov_44.239035_S28	464
NODE_A2943_length_533_cov_39.037281_S28	400
NODE_A2944_length_533_cov_38.997807_S28	391
NODE_A2951_length_532_cov_67.821978_S28	636
NODE_A2952_length_532_cov_62.780220_S28	750
NODE_A2955_length_532_cov_47.619780_S28	484
NODE_A2956_length_532_cov_40.127473_S28	394
NODE_A2957_length_532_cov_39.971429_S28	425
NODE_A2959_length_532_cov_32.654945_S28	296
NODE_A2960_length_532_cov_31.483516_S28	322
NODE_A2961_length_532_cov_31.030769_S28	339
NODE_A2967_length_531_cov_107.929515_S28	1006
NODE_A2968_length_531_cov_84.491189_S28	504
NODE_A2969_length_531_cov_84.387665_S28	860
NODE_A2970_length_531_cov_57.127753_S28	646
NODE_A2971_length_531_cov_51.266520_S28	484
NODE_A2972_length_531_cov_47.389868_S28	446
NODE_A2973_length_531_cov_47.281938_S28	447
NODE_A2974_length_531_cov_46.303965_S28	432
NODE_A2975_length_531_cov_30.984581_S28	306
NODE_A2976_length_531_cov_30.665198_S28	357
NODE_A2977_length_531_cov_29.707048_S28	471
NODE_A2984_length_530_cov_69.030905_S28	668
NODE_A2986_length_530_cov_52.401766_S28	507
NODE_A2987_length_530_cov_52.192053_S28	579
NODE_A2988_length_530_cov_50.353201_S28	548
NODE_A2989_length_530_cov_46.909492_S28	443
NODE_A2990_length_530_cov_41.830022_S28	381
NODE_A2992_length_530_cov_35.375276_S28	320
NODE_B1807_length_530_cov_5.735099_S28	537
NODE_B1810_length_530_cov_3.483444_S28	359
NODE_A2999_length_529_cov_382.504425_S28	3772
NODE_A3000_length_529_cov_113.044248_S28	1098
NODE_A3001_length_529_cov_93.011062_S28	1242
NODE_A3002_length_529_cov_76.267699_S28	761
NODE_A3004_length_529_cov_46.420354_S28	471
NODE_A3005_length_529_cov_39.493363_S28	376
NODE_A3006_length_529_cov_36.911504_S28	360
NODE_A3007_length_529_cov_36.250000_S28	382
NODE_B1819_length_529_cov_5.356195_S28	746
NODE_B1820_length_529_cov_3.957965_S28	507
NODE_A3020_length_528_cov_110.521064_S28	1109
NODE_A3021_length_528_cov_58.960089_S28	581
NODE_A3022_length_528_cov_54.682927_S28	497
NODE_A3023_length_528_cov_48.833703_S28	453
NODE_A3024_length_528_cov_46.935698_S28	465
NODE_A3025_length_528_cov_39.616408_S28	441
NODE_A3028_length_528_cov_30.866962_S28	585
NODE_A3029_length_528_cov_30.864745_S28	311
NODE_A3030_length_528_cov_30.576497_S28	307
NODE_A3037_length_527_cov_264.217778_S28	2467
NODE_A3038_length_527_cov_64.928889_S28	746
NODE_A3039_length_527_cov_53.457778_S28	484
NODE_A3041_length_527_cov_47.157778_S28	427
NODE_A3042_length_527_cov_46.844444_S28	418
NODE_A3043_length_527_cov_43.668889_S28	402
NODE_A3045_length_527_cov_43.095556_S28	408
NODE_A3046_length_527_cov_42.531111_S28	487
NODE_A3047_length_527_cov_39.200000_S28	381
NODE_A3048_length_527_cov_37.864444_S28	396
NODE_A3049_length_527_cov_37.106667_S28	340
NODE_A3050_length_527_cov_30.797778_S28	319
NODE_B1838_length_527_cov_6.313333_S28	776
NODE_A3055_length_526_cov_150.610245_S28	1667
NODE_A3056_length_526_cov_112.429844_S28	1274
NODE_A3057_length_526_cov_99.779510_S28	1109
NODE_A3058_length_526_cov_81.182628_S28	789
NODE_A3059_length_526_cov_65.095768_S28	668
NODE_A3060_length_526_cov_59.712695_S28	555
NODE_A3061_length_526_cov_48.456570_S28	467
NODE_A3062_length_526_cov_48.189310_S28	463
NODE_A3063_length_526_cov_45.946548_S28	450
NODE_A3064_length_526_cov_42.703786_S28	512
NODE_A3066_length_526_cov_32.516704_S28	321
NODE_A3067_length_526_cov_25.187082_S28	339
NODE_B1857_length_526_cov_1.757238_S28	377
NODE_A3075_length_525_cov_121.348214_S28	1139
NODE_A3076_length_525_cov_80.917411_S28	855
NODE_A3077_length_525_cov_55.234375_S28	481
NODE_A3078_length_525_cov_51.209821_S28	465
NODE_A3079_length_525_cov_49.430804_S28	532
NODE_A3080_length_525_cov_48.281250_S28	440
NODE_A3081_length_525_cov_47.421875_S28	494
NODE_A3082_length_525_cov_40.816964_S28	405
NODE_A3083_length_525_cov_37.116071_S28	360
NODE_A3085_length_525_cov_34.227679_S28	328
NODE_A3086_length_525_cov_32.183036_S28	527
NODE_B1859_length_525_cov_6.194196_S28	591
NODE_A3091_length_524_cov_139.550336_S28	1363
