NODE	Virus	Class	Order 	Family
NODE_A3666_length_745_cov_13.332335_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1343_length_621_cov_3.229779_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A11583_length_697_cov_4.306452_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A2951_length_554_cov_3.048218_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A3980_length_516_cov_1.920273_NC3	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A7135_length_613_cov_7.733209_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A6075_length_521_cov_2.322072_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A12373_length_567_cov_5.391837_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A15667_length_582_cov_3.221782_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A3794_length_788_cov_4.333333_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A6539_length_629_cov_53.255435_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A886_length_634_cov_3.682226_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A3476_length_759_cov_6.675953_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A7221_length_751_cov_8.554896_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A3018_length_837_cov_4.006579_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2135_length_517_cov_4.318182_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A1817_length_521_cov_4.876126_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A2477_length_826_cov_4.217623_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A4717_length_686_cov_3.814450_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A621_length_711_cov_3.941640_S37	phage	Unclassified	Unclassified	Unclassified
NODE_A266_length_1077_cov_10.832000_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A9931_length_636_cov_6.225403_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A2233_length_517_cov_4.056818_S48	phage	Unclassified	Unclassified	Unclassified
NODE_A2479_length_576_cov_1.693387_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A6083_length_520_cov_2.088036_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A3233_length_822_cov_3.182550_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1951_length_532_cov_1.694505_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A923_length_572_cov_3.628283_S16	phage	Unclassified	Unclassified	Unclassified
NODE_A7840_length_596_cov_5.202312_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2066_length_979_cov_3.298226_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A1358_length_600_cov_1.479924_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A500_length_1012_cov_61.931551_S15	phage	Unclassified	Unclassified	Unclassified
NODE_A7586_length_884_cov_5.374226_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1194_length_640_cov_2.815275_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A989_length_632_cov_4.266667_S48	phage	Unclassified	Unclassified	Unclassified
NODE_A16280_length_569_cov_2.199187_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A8309_length_512_cov_2.965517_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A1856_length_920_cov_4.690391_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A117_length_2056_cov_6.148055_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2447_length_502_cov_1.524706_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A6136_length_693_cov_6.771104_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A7488_length_736_cov_13.462822_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A2750_length_804_cov_5.111417_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A4214_length_509_cov_3.881944_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A4307_length_712_cov_4.200000_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A5324_length_639_cov_5.217082_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A809_length_733_cov_3.926829_S24	phage	Unclassified	Unclassified	Unclassified
NODE_A3276_length_632_cov_2.264865_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A1524_length_562_cov_6.173196_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A630_length_845_cov_21.283854_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A867_length_621_cov_8.349265_S1	phage	Unclassified	Unclassified	Unclassified
NODE_A2652_length_567_cov_7.855102_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A5524_length_648_cov_2.140105_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A13094_length_648_cov_2.894921_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A2191_length_906_cov_11.085645_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A5949_length_615_cov_2.485130_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A3291_length_772_cov_9.435971_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A4054_length_1205_cov_7.322695_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A16296_length_568_cov_9.617108_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A5749_length_705_cov_5.520701_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2685_length_824_cov_8.018742_S5	phage	Unclassified	Unclassified	Unclassified
NODE_B263_length_678_cov_3.158070_S22	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A3011_length_786_cov_3.046544_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2755_length_546_cov_25.729211_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A6028_length_645_cov_4.102113_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A3220_length_635_cov_6.483871_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A13054_length_558_cov_4.798337_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A9678_length_559_cov_5.006224_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A373_length_1424_cov_5.994061_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1198_length_640_cov_8.733570_S24	phage	Unclassified	Unclassified	Unclassified
NODE_A6689_length_570_cov_3.521298_S14	phage	Unclassified	Unclassified	Unclassified
NODE_B318_length_562_cov_3.463918_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A2442_length_536_cov_5.601307_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A997_length_710_cov_2.701422_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A2184_length_876_cov_4.080100_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2162_length_777_cov_1.895714_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A638_length_690_cov_15.522023_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A4017_length_587_cov_1.519608_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A646_length_794_cov_2.298466_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A2347_length_888_cov_3.681874_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A291_length_1699_cov_40.100493_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A13493_length_552_cov_4.804211_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A5557_length_623_cov_5.397436_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A4614_length_682_cov_6.297521_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A1677_length_970_cov_13.409854_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A6220_length_591_cov_3.003891_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A1030_length_625_cov_4.771898_S48	phage	Unclassified	Unclassified	Unclassified
NODE_A4560_length_693_cov_10.691558_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A7318_length_660_cov_6.198971_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A640_length_717_cov_4.539062_S48	phage	Unclassified	Unclassified	Unclassified
NODE_A866_length_763_cov_52.841108_S28	phage	Unclassified	Unclassified	Unclassified
NODE_A1489_length_565_cov_6.614754_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A1358_length_697_cov_7.380645_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A5218_length_886_cov_5.411619_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A6978_length_669_cov_6.266892_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1429_length_569_cov_1.225610_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A9478_length_530_cov_2.286976_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A3532_length_1060_cov_9.938962_S38	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A301_length_902_cov_3.298182_S41	phage	Unclassified	Unclassified	Unclassified
NODE_A441_length_839_cov_31.423885_S17	phage	Unclassified	Unclassified	Unclassified
NODE_A3040_length_501_cov_4.820755_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A9680_length_515_cov_3.792237_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A14732_length_603_cov_5.828897_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A2727_length_563_cov_7.131687_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A370_length_830_cov_3.908367_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A5826_length_837_cov_15.921053_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A1540_length_934_cov_12.702450_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A7858_length_527_cov_2.942222_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A2598_length_525_cov_21.220982_S4	phage	Unclassified	Unclassified	Unclassified
NODE_A6021_length_645_cov_5.371479_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1215_length_543_cov_8.038627_S1	phage	Unclassified	Unclassified	Unclassified
NODE_A11587_length_588_cov_3.886497_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A12905_length_555_cov_14.635983_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A11819_length_688_cov_6.693944_S30	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A655_length_874_cov_16.573400_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A5088_length_729_cov_3.753067_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A5749_length_654_cov_5.329289_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A11321_length_582_cov_3.352475_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1627_length_591_cov_3.527237_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A2131_length_591_cov_36.680934_S28	phage	Unclassified	Unclassified	Unclassified
NODE_A2575_length_572_cov_2.767677_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A4473_length_502_cov_3.334118_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A1119_length_613_cov_1.934701_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A1165_length_619_cov_1.905904_S22	phage	Unclassified	Unclassified	Unclassified
NODE_A6376_length_514_cov_0.958810_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A6692_length_507_cov_2.323256_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A2447_length_849_cov_4.326425_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A17197_length_510_cov_2.787529_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A8304_length_586_cov_4.163065_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A4063_length_724_cov_3.440495_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2239_length_593_cov_26.887597_S15	phage	Unclassified	Unclassified	Unclassified
NODE_A1460_length_567_cov_8.144898_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A1688_length_531_cov_1.931718_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A5884_length_632_cov_12.333333_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A617_length_696_cov_5.336026_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A18569_length_523_cov_8.105381_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A768_length_743_cov_2.319820_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A14543_length_520_cov_5.677201_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A8329_length_586_cov_2.000000_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A9819_length_522_cov_1.238202_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A2847_length_797_cov_5.577778_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A643_length_716_cov_18.209703_S48	phage	Unclassified	Unclassified	Unclassified
NODE_A12753_length_562_cov_3.402062_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A3771_length_600_cov_2.386233_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A5571_length_543_cov_1.618026_S9	phage	Unclassified	Unclassified	Unclassified
NODE_A1712_length_946_cov_6.087457_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A3271_length_774_cov_3.081779_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A5086_length_679_cov_3.443522_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A4780_length_742_cov_3.157895_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2340_length_861_cov_1.885204_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A14653_length_518_cov_3.081633_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A209_length_934_cov_12.547258_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A2113_length_1621_cov_4.094560_S30	phage	Unclassified	Unclassified	Unclassified
NODE_B1866_length_624_cov_1.349177_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A4848_length_689_cov_2.184641_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A2010_length_561_cov_4.159091_S36	phage	Unclassified	Unclassified	Unclassified
NODE_A2798_length_801_cov_7.348066_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A12685_length_560_cov_9.192547_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A3038_length_550_cov_5.583510_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A2063_length_921_cov_4.133886_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A4786_length_1117_cov_14.371154_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1285_length_586_cov_5.701375_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A557_length_1249_cov_2.435154_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A11793_length_525_cov_3.642857_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A17999_length_503_cov_1.098592_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A6628_length_784_cov_4.099010_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A1819_length_632_cov_8.837838_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A2144_length_590_cov_11.341131_S28	phage	Unclassified	Unclassified	Unclassified
NODE_A8479_length_506_cov_2.067599_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A327_length_870_cov_16.365700_S41	phage	Unclassified	Unclassified	Unclassified
NODE_A6570_length_509_cov_4.208333_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A1887_length_760_cov_6.002928_S44	phage	Unclassified	Unclassified	Unclassified
NODE_A2049_length_801_cov_5.501381_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A6341_length_514_cov_2.443936_S7	phage	Unclassified	Unclassified	Unclassified
NODE_A1890_length_533_cov_1.684211_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A4122_length_771_cov_1.903458_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A584_length_682_cov_5.527273_S41	phage	Unclassified	Unclassified	Unclassified
NODE_A10169_length_514_cov_3.764302_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A6266_length_637_cov_8.439286_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A744_length_2030_cov_11.720942_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A14826_length_514_cov_6.805492_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A8108_length_519_cov_1.816742_S14	phage	Unclassified	Unclassified	Unclassified
NODE_A2442_length_505_cov_30.852804_S27	phage	Unclassified	Unclassified	Unclassified
NODE_A6622_length_784_cov_6.144272_S38	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A7282_length_661_cov_6.025685_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1475_length_992_cov_3.711475_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A17653_length_506_cov_3.135198_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A1912_length_623_cov_10.448718_S21	phage	Unclassified	Unclassified	Unclassified
NODE_A5313_length_505_cov_2.172897_S44	phage	Unclassified	Unclassified	Unclassified
NODE_A6338_length_636_cov_2.157424_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A6183_length_692_cov_2.939837_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A17845_length_504_cov_4.353630_S18	phage	Unclassified	Unclassified	Unclassified
NODE_B245_length_535_cov_24.037118_S48	phage	Unclassified	Unclassified	Unclassified
NODE_A5002_length_902_cov_14.480000_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A4256_length_714_cov_3.554160_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1127_length_1013_cov_11.747863_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A3165_length_545_cov_1.709402_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_B114_length_545_cov_0.952991_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_B1791_length_521_cov_1.250000_S18	phage	Unclassified	Unclassified	Unclassified
NODE_B1352_length_573_cov_9.584677_S15	phage	Unclassified	Unclassified	Unclassified
NODE_C53_length_680_cov_1.726368_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A724_length_701_cov_3.096154_S47	phage	Unclassified	Unclassified	Unclassified
NODE_A13290_length_555_cov_4.240586_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A373_length_924_cov_15.054309_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A1882_length_517_cov_3.129545_S34	phage	Unclassified	Unclassified	Unclassified
NODE_A7155_length_613_cov_2.929104_S12	phage	Unclassified	Unclassified	Unclassified
NODE_A1277_length_668_cov_4.079526_NC3	phage	Caudoviricetes	Unclassified	Unclassified
NODE_A7608_length_883_cov_3.977667_S30	phage	Unclassified	Unclassified	Unclassified
NODE_B266_length_592_cov_3.549515_S46	phage	Unclassified	Unclassified	Unclassified
NODE_A9141_length_665_cov_2.256803_S38	phage	Unclassified	Unclassified	Unclassified
NODE_A9764_length_513_cov_4.775229_S10	phage	Unclassified	Unclassified	Unclassified
NODE_A598_length_808_cov_2.246238_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A17159_length_550_cov_4.101480_S30	phage	Unclassified	Unclassified	Unclassified
NODE_A1870_length_571_cov_14.921053_S36	phage	Unclassified	Unclassified	Unclassified
NODE_B1004_length_636_cov_1.674419_S18	phage	Unclassified	Unclassified	Unclassified
NODE_A2370_length_857_cov_10.811538_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A3972_length_516_cov_2.760820_NC3	phage	Unclassified	Unclassified	Unclassified
NODE_A357_length_1455_cov_6.769956_S5	phage	Unclassified	Unclassified	Unclassified
NODE_A1581_length_985_cov_14.170705_S18	phage	Unclassified	Unclassified	Unclassified
